-0.0882761,-0.255069,0.188644
-0.0882761,-0.255069,0.193643
-0.0882761,-0.255069,0.198643
-0.0882761,-0.255069,0.203642
-0.0882761,-0.255069,0.208641
-0.0882761,-0.255069,0.213641
-0.0882761,-0.255069,0.21864
-0.0882761,-0.255069,0.223639
-0.0882761,-0.255069,0.228638
-0.0882761,-0.255069,0.233638
-0.0882761,-0.255069,0.238637
-0.0882761,-0.255069,0.243636
-0.0882761,-0.255069,0.248636
-0.0882761,-0.255069,0.253635
-0.0882761,-0.255069,0.258634
-0.0882761,-0.255069,0.263633
-0.0882761,-0.255069,0.268633
-0.0882761,-0.255069,0.273632
-0.0882761,-0.255069,0.278631
-0.0882761,-0.255069,0.283631
-0.0882761,-0.255069,0.28863
-0.0882761,-0.255069,0.293629
-0.0882761,-0.255069,0.298628
-0.0882761,-0.255069,0.303628
-0.0882761,-0.255069,0.308627
-0.0882761,-0.255069,0.313626
-0.0882761,-0.255069,0.318626
-0.0882761,-0.255069,0.323625
-0.0882761,-0.255069,0.328624
-0.0882761,-0.255069,0.333624
-0.0882761,-0.255069,0.338623
-0.0882761,-0.255069,0.343622
-0.0882761,-0.255069,0.348621
-0.0882761,-0.255069,0.353621
-0.0882761,-0.255069,0.35862
-0.0882761,-0.255069,0.363619
-0.0882761,-0.255069,0.368619
-0.0882761,-0.255069,0.373618
-0.0882761,-0.255069,0.378617
-0.0882761,-0.255069,0.383616
-0.0882761,-0.255069,0.388616
-0.0882761,-0.255069,0.393615
-0.0882761,-0.255069,0.398614
-0.0882761,-0.255069,0.403614
-0.0882761,-0.255069,0.408613
-0.0882761,-0.255069,0.413612
-0.0882761,-0.255069,0.418611
-0.0882761,-0.255069,0.423611
-0.0882761,-0.255069,0.42861
-0.0882761,-0.255069,0.433609
-0.0882761,-0.255069,0.438609
-0.0882761,-0.255069,0.443608
-0.0882761,-0.255069,0.448607
-0.0882761,-0.255069,0.453606
-0.0882761,-0.255069,0.458606
-0.0882761,-0.255069,0.463605
-0.0882761,-0.255069,0.468604
-0.0882761,-0.255069,0.473604
-0.0882761,-0.255069,0.478603
-0.0882761,-0.255069,0.483602
-0.0882761,-0.255069,0.488601
-0.0882761,-0.255069,0.493601
-0.0882761,-0.255069,0.4986
-0.0882761,-0.255069,0.503599
-0.0882761,-0.255069,0.508599
-0.0882761,-0.255069,0.513598
-0.0882761,-0.255069,0.518597
-0.0882761,-0.255069,0.523597
-0.0882761,-0.255069,0.528596
-0.0882761,-0.255069,0.533595
-0.0882761,-0.255069,0.538594
-0.0882761,-0.255069,0.543594
-0.0882761,-0.255069,0.548593
-0.0882761,-0.255069,0.553592
-0.0882761,-0.255069,0.558592
-0.0882761,-0.255069,0.563591
-0.0882761,-0.255069,0.56859
-0.0882761,-0.255069,0.573589
-0.0882761,-0.255069,0.578589
-0.0882761,-0.255069,0.583588
-0.0882761,-0.255069,0.588587
-0.0882761,-0.255069,0.593587
-0.0882761,-0.255069,0.598586
-0.0882761,-0.255069,0.603585
-0.0882761,-0.255069,0.608584
-0.0882761,-0.255069,0.613584
-0.0882761,-0.255069,0.618583
-0.0882761,-0.255069,0.623582
-0.0882761,-0.255069,0.628582
-0.0882761,-0.255069,0.633581
-0.0882761,-0.255069,0.63858
-0.0882761,-0.255069,0.643579
-0.0882761,-0.255069,0.648579
-0.0882761,-0.255069,0.653578
-0.0882761,-0.255069,0.658577
-0.0882761,-0.255069,0.663577
-0.0882761,-0.255069,0.668576
-0.0882761,-0.255069,0.673575
-0.0882761,-0.255069,0.678574
-0.0882761,-0.255069,0.683574
-0.0882761,-0.255069,0.688573
-0.0882761,-0.255069,0.693572
-0.0882761,-0.255069,0.698572
-0.0882761,-0.255069,0.703571
-0.0882761,-0.255069,0.70857
-0.0882761,-0.255069,0.713569
-0.0882761,-0.255069,0.718569
-0.0882761,-0.255069,0.723568
-0.0882761,-0.255069,0.728567
-0.0882761,-0.255069,0.733567
-0.0882761,-0.255069,0.738566
-0.0882761,-0.255069,0.743565
-0.0882761,-0.255069,0.748565
-0.0882761,-0.255069,0.753564
-0.0882761,-0.255069,0.758563
-0.0882761,-0.255069,0.763562
-0.0882761,-0.255069,0.768562
-0.0882761,-0.255069,0.773561
-0.0882761,-0.255069,0.77856
-0.0882761,-0.255069,0.78356
-0.0882761,-0.255069,0.788559
-0.0882761,-0.255069,0.793558
-0.0882761,-0.255069,0.798557
-0.0882761,-0.255069,0.803557
-0.0882761,-0.255069,0.808556
-0.0882761,-0.255069,0.813555
-0.0882761,-0.255069,0.818555
-0.0882761,-0.255069,0.823554
-0.0882761,-0.255069,0.828553
-0.0882761,-0.255069,0.833552
-0.0882761,-0.255069,0.838552
-0.0882761,-0.255069,0.843551
-0.0882761,-0.255069,0.84855
-0.0882761,-0.255069,0.85355
-0.0882761,-0.255069,0.858549
-0.0882761,-0.255069,0.863548
-0.0882761,-0.255069,0.868547
-0.0882761,-0.255069,0.873547
-0.0882761,-0.255069,0.878546
-0.0882761,-0.255069,0.883545
-0.0882761,-0.255069,0.888545
-0.0882761,-0.255069,0.893544
-0.0882761,-0.255069,0.898543
-0.0882761,-0.255069,0.903542
-0.0882761,-0.255069,0.908542
-0.0882761,-0.255069,0.913541
-0.0882761,-0.255069,0.91854
-0.0882761,-0.255069,0.92354
-0.0882761,-0.255069,0.928539
-0.0882761,-0.255069,0.933538
-0.0882761,-0.255069,0.938538
-0.0882761,-0.255069,0.943537
-0.0882761,-0.255069,0.948536
-0.0882761,-0.255069,0.953535
-0.0882761,-0.255069,0.958535
-0.0882761,-0.255069,0.963534
